Mallorca, R. Madrid, 4, 6, 3, 3, 2, 3, 0, 2, 0, 0, 0, 1, 4
At. Madrid, Valladolid, 20, 12, 0, 1, 0, 0, 3, 0, -1, 0, 0, 3, 1
Almería, Villarreal, 11, 10, 1, 1, 0, 1, 0, 1, 0, 0, 0, 4, 2
Osasuna, Deportivo, 9, 13, 1, 0, 1, 2, 1, 3, 1, 0, 0, 3, 1
Valencia, Xerez, 5, 16, 3, 0, 2, 0, 0, 2, 3, 0, 0, 3, 1
Sevilla, Barcelona, 17, 2, 0, 3, 0, 3, 2, 0, -3, 0, 0, 2, 3
Deportivo, Mallorca, 13, 4, 0, 3, 2, 2, 3, 0, -3, 0, 0, 1, 0
Sporting, At. Madrid, 19, 20, 0, 0, 0, 0, 3, 3, 0, 0, 0, 1, 1
Villarreal, Valencia, 10, 5, 1, 3, 1, 2, 1, 0, -2, 0, 0, 2, 0
Getafe, Málaga, 1, 3, 3, 3, 4, 3, 1, 0, 0, 0, 0, 2, 1
Xerez, Zaragoza, 16, 7, 0, 3, 0, 1, 2, 0, -3, 0, 0, 3, 2
Espanyol, Osasuna, 14, 9, 0, 1, 0, 1, 1, 1, -1, 0, 0, 2, 1
R. Madrid, Athletic, 6, 8, 3, 3, 3, 1, 2, 0, 0, 0, 0, 5, 1
Valladolid, Racing, 12, 18, 1, 0, 0, 1, 0, 4, 1, 0, 0, 2, 1
Tenerife, Almería, 15, 11, 0, 1, 0, 0, 1, 0, -1, 0, 0, 2, 2
Zaragoza, Villarreal, 7, 10, 3, 1, 1, 1, 0, 1, 2, 0, 0, 3, 3
Athletic, Deportivo, 8, 13, 3, 0, 1, 2, 0, 3, 3, 0, 0, 2, 0
Málaga, R. Madrid, 3, 6, 3, 3, 3, 3, 0, 2, 0, 0, 0, 1, 1
Racing, Sporting, 18, 19, 0, 0, 1, 0, 4, 3, 0, 0, 0, 2, 0
Barcelona, Valladolid, 2, 12, 3, 1, 3, 0, 0, 0, 2, 0, 0, 4, 0
Mallorca, Espanyol, 4, 14, 3, 0, 2, 0, 0, 1, 3, 0, 0, 2, 0
At. Madrid, Getafe, 20, 1, 0, 3, 0, 4, 3, 1, -3, 0, 0, 0, 3
Almería, Sevilla, 11, 17, 1, 0, 0, 0, 0, 2, 1, 0, 0, 2, 3
Osasuna, Xerez, 9, 16, 1, 0, 1, 0, 1, 2, 1, 0, 0, 1, 1
Valencia, Tenerife, 5, 15, 3, 0, 2, 0, 0, 1, 3, 0, 0, 1, 0
